NUM_LANE, NUM_LANE_SELF, AVG_CAR_PER_SEC, SELF_RATIO, SELF_INIT_V, HUMN_INIT_V, queueSelf.size, queueHumn.size
4, 1, 2.6, 0.26, 28, 24, 515, 1601
4, 1, 2.8, 0.26, 28, 24, 628, 2205
4, 1, 3, 0.26, 28, 24, 800, 2756
4, 1, 3.2, 0.26, 28, 24, 1042, 3233
4, 1, 3.4, 0.26, 28, 24, 1224, 3769
4, 1, 3.6, 0.26, 28, 24, 1482, 4215
4, 1, 3.8, 0.26, 28, 24, 1616, 4809
4, 1, 4, 0.26, 28, 24, 1862, 5285
4, 1, 4.2, 0.26, 28, 24, 2071, 5796
4, 1, 4.4, 0.26, 28, 24, 2154, 6430
4, 1, 4.6, 0.26, 28, 24, 2419, 6871
4, 1, 4.8, 0.26, 28, 24, 2544, 7482
4, 1, 2, 0.28, 28, 24, 1, 19
4, 1, 2.2, 0.28, 28, 24, 187, 490
4, 1, 2.4, 0.28, 28, 24, 377, 1002
4, 1, 2.6, 0.28, 28, 24, 627, 1475
4, 1, 2.8, 0.28, 28, 24, 820, 2004
4, 1, 3, 0.28, 28, 24, 948, 2598
4, 1, 3.2, 0.28, 28, 24, 1162, 3100
4, 1, 3.4, 0.28, 28, 24, 1467, 3507
4, 1, 3.6, 0.28, 28, 24, 1618, 4083
4, 1, 3.8, 0.28, 28, 24, 1787, 4628
4, 1, 4, 0.28, 28, 24, 2014, 5129
4, 1, 4.2, 0.28, 28, 24, 2247, 5613
4, 1, 4.4, 0.28, 28, 24, 2359, 6225
4, 1, 4.6, 0.28, 28, 24, 2573, 6727
4, 1, 4.8, 0.28, 28, 24, 2805, 7212
4, 1, 2, 0.3, 28, 24, 2, 10
4, 1, 2.2, 0.3, 28, 24, 195, 467
4, 1, 2.4, 0.3, 28, 24, 410, 979
4, 1, 2.6, 0.3, 28, 24, 629, 1474
4, 1, 2.8, 0.3, 28, 24, 819, 2001
4, 1, 3, 0.3, 28, 24, 1067, 2469
4, 1, 3.2, 0.3, 28, 24, 1281, 2980
4, 1, 3.4, 0.3, 28, 24, 1522, 3453
4, 1, 3.6, 0.3, 28, 24, 1699, 3999
4, 1, 3.8, 0.3, 28, 24, 1855, 4567
4, 1, 4, 0.3, 28, 24, 2126, 5017
4, 1, 4.2, 0.3, 28, 24, 2370, 5492
4, 1, 4.4, 0.3, 28, 24, 2613, 5970
4, 1, 4.6, 0.3, 28, 24, 2764, 6535
4, 1, 4.8, 0.3, 28, 24, 2967, 7056
4, 1, 2, 0.32, 28, 24, 3, 11
4, 1, 2.2, 0.32, 28, 24, 205, 458
4, 1, 2.4, 0.32, 28, 24, 430, 939
4, 1, 2.6, 0.32, 28, 24, 660, 1425
4, 1, 2.8, 0.32, 28, 24, 962, 1862
4, 1, 3, 0.32, 28, 24, 1132, 2409
4, 1, 3.2, 0.32, 28, 24, 1357, 2894
4, 1, 3.4, 0.32, 28, 24, 1620, 3355
4, 1, 3.6, 0.32, 28, 24, 1836, 3861
4, 1, 3.8, 0.32, 28, 24, 2060, 4351
4, 1, 4, 0.32, 28, 24, 2362, 4776
4, 1, 4.2, 0.32, 28, 24, 2486, 5358
4, 1, 4.4, 0.32, 28, 24, 2778, 5792
4, 1, 4.6, 0.32, 28, 24, 2930, 6370
4, 1, 4.8, 0.32, 28, 24, 3199, 6819
4, 1, 2, 0.34, 28, 24, 3, 6
4, 1, 2.2, 0.34, 28, 24, 221, 433
4, 1, 2.4, 0.34, 28, 24, 451, 913
4, 1, 2.6, 0.34, 28, 24, 735, 1342
4, 1, 2.8, 0.34, 28, 24, 945, 1869
4, 1, 3, 0.34, 28, 24, 1249, 2283
4, 1, 3.2, 0.34, 28, 24, 1393, 2857
4, 1, 3.4, 0.34, 28, 24, 1756, 3220
4, 1, 3.6, 0.34, 28, 24, 1895, 3782
4, 1, 3.8, 0.34, 28, 24, 2151, 4263
4, 1, 4, 0.34, 28, 24, 2474, 4664
4, 1, 4.2, 0.34, 28, 24, 2591, 5254
4, 1, 4.4, 0.34, 28, 24, 2952, 5621
4, 1, 4.6, 0.34, 28, 24, 3108, 6192
4, 1, 4.8, 0.34, 28, 24, 3399, 6613
4, 1, 2, 0.36, 28, 24, 3, 5
4, 1, 2.2, 0.36, 28, 24, 232, 421
4, 1, 2.4, 0.36, 28, 24, 490, 873
4, 1, 2.6, 0.36, 28, 24, 720, 1348
4, 1, 2.8, 0.36, 28, 24, 1003, 1806
4, 1, 3, 0.36, 28, 24, 1245, 2282
4, 1, 3.2, 0.36, 28, 24, 1492, 2750
4, 1, 3.4, 0.36, 28, 24, 1791, 3181
4, 1, 3.6, 0.36, 28, 24, 1993, 3686
4, 1, 3.8, 0.36, 28, 24, 2319, 4079
4, 1, 4, 0.36, 28, 24, 2577, 4547
4, 1, 4.2, 0.36, 28, 24, 2809, 5040
4, 1, 4.4, 0.36, 28, 24, 3130, 5437
4, 1, 4.6, 0.36, 28, 24, 3360, 5919
4, 1, 4.8, 0.36, 28, 24, 3674, 6337
4, 1, 2, 0.38, 28, 24, 2, 5
4, 1, 2.2, 0.38, 28, 24, 249, 384
4, 1, 2.4, 0.38, 28, 24, 544, 819
4, 1, 2.6, 0.38, 28, 24, 808, 1286
4, 1, 2.8, 0.38, 28, 24, 1011, 1790
4, 1, 3, 0.38, 28, 24, 1381, 2151
4, 1, 3.2, 0.38, 28, 24, 1631, 2611
4, 1, 3.4, 0.38, 28, 24, 1867, 3097
4, 1, 3.6, 0.38, 28, 24, 2154, 3536
4, 1, 3.8, 0.38, 28, 24, 2392, 4003
4, 1, 4, 0.38, 28, 24, 2646, 4475
4, 1, 4.2, 0.38, 28, 24, 2961, 4878
4, 1, 4.4, 0.38, 28, 24, 3253, 5303
4, 1, 4.6, 0.38, 28, 24, 3589, 5681
4, 1, 4.8, 0.38, 28, 24, 3833, 6171
4, 1, 2, 0.4, 28, 24, 1, 8
4, 1, 2.2, 0.4, 28, 24, 242, 400
4, 1, 2.4, 0.4, 28, 24, 542, 805
4, 1, 2.6, 0.4, 28, 24, 832, 1242
4, 1, 2.8, 0.4, 28, 24, 1135, 1661
4, 1, 3, 0.4, 28, 24, 1400, 2118
4, 1, 3.2, 0.4, 28, 24, 1672, 2570
4, 1, 3.4, 0.4, 28, 24, 1980, 2978
4, 1, 3.6, 0.4, 28, 24, 2303, 3373
4, 1, 3.8, 0.4, 28, 24, 2527, 3872
4, 1, 4, 0.4, 28, 24, 2851, 4254
4, 1, 4.2, 0.4, 28, 24, 3132, 4704
4, 1, 4.4, 0.4, 28, 24, 3350, 5203
4, 1, 4.6, 0.4, 28, 24, 3769, 5511
4, 1, 4.8, 0.4, 28, 24, 4012, 5986
4, 1, 2, 0.42, 28, 24, 2, 2
4, 1, 2.2, 0.42, 28, 24, 263, 365
4, 1, 2.4, 0.42, 28, 24, 578, 767
4, 1, 2.6, 0.42, 28, 24, 899, 1174
4, 1, 2.8, 0.42, 28, 24, 1154, 1643
4, 1, 3, 0.42, 28, 24, 1490, 2026
4, 1, 3.2, 0.42, 28, 24, 1796, 2442
4, 1, 3.4, 0.42, 28, 24, 2157, 2803
4, 1, 3.6, 0.42, 28, 24, 2320, 3354
4, 1, 3.8, 0.42, 28, 24, 2730, 3667
4, 1, 4, 0.42, 28, 24, 2937, 4176
4, 1, 4.2, 0.42, 28, 24, 3317, 4520
4, 1, 4.4, 0.42, 28, 24, 3642, 4928
4, 1, 4.6, 0.42, 28, 24, 3978, 5302
4, 1, 4.8, 0.42, 28, 24, 4102, 5892
4, 1, 2, 0.44, 28, 24, 0, 4
4, 1, 2.2, 0.44, 28, 24, 287, 358
4, 1, 2.4, 0.44, 28, 24, 589, 758
4, 1, 2.6, 0.44, 28, 24, 879, 1195
4, 1, 2.8, 0.44, 28, 24, 1196, 1593
4, 1, 3, 0.44, 28, 24, 1527, 1988
4, 1, 3.2, 0.44, 28, 24, 1853, 2380
4, 1, 3.4, 0.44, 28, 24, 2128, 2826
4, 1, 3.6, 0.44, 28, 24, 2452, 3222
4, 1, 3.8, 0.44, 28, 24, 2744, 3651
4, 1, 4, 0.44, 28, 24, 3091, 4026
4, 1, 4.2, 0.44, 28, 24, 3363, 4474
4, 1, 4.4, 0.44, 28, 24, 3711, 4838
4, 1, 4.6, 0.44, 28, 24, 4072, 5195
4, 1, 4.8, 0.44, 28, 24, 4414, 5569
4, 1, 2, 0.46, 28, 24, 0, 4
4, 1, 2.2, 0.46, 28, 24, 286, 349
4, 1, 2.4, 0.46, 28, 24, 600, 738
4, 1, 2.6, 0.46, 28, 24, 993, 1075
4, 1, 2.8, 0.46, 28, 24, 1287, 1495
4, 1, 3, 0.46, 28, 24, 1644, 1860
4, 1, 3.2, 0.46, 28, 24, 1942, 2297
4, 1, 3.4, 0.46, 28, 24, 2272, 2672
4, 1, 3.6, 0.46, 28, 24, 2643, 3032
4, 1, 3.8, 0.46, 28, 24, 2958, 3434
4, 1, 4, 0.46, 28, 24, 3258, 3847
4, 1, 4.2, 0.46, 28, 24, 3597, 4221
4, 1, 4.4, 0.46, 28, 24, 3967, 4583
4, 1, 4.6, 0.46, 28, 24, 4282, 4976
4, 1, 4.8, 0.46, 28, 24, 4587, 5401
4, 1, 2, 0.48, 28, 24, 1, 4
4, 1, 2.2, 0.48, 28, 24, 289, 334
4, 1, 2.4, 0.48, 28, 24, 638, 711
4, 1, 2.6, 0.48, 28, 24, 965, 1100
4, 1, 2.8, 0.48, 28, 24, 1314, 1466
4, 1, 3, 0.48, 28, 24, 1723, 1775
4, 1, 3.2, 0.48, 28, 24, 2047, 2158
4, 1, 3.4, 0.48, 28, 24, 2361, 2589
4, 1, 3.6, 0.48, 28, 24, 2677, 2979
4, 1, 3.8, 0.48, 28, 24, 3011, 3389
4, 1, 4, 0.48, 28, 24, 3378, 3739
4, 1, 4.2, 0.48, 28, 24, 3778, 4051
4, 1, 4.4, 0.48, 28, 24, 4024, 4525
4, 1, 4.6, 0.48, 28, 24, 4413, 4847
4, 1, 4.8, 0.48, 28, 24, 4765, 5221
4, 1, 2, 0.5, 28, 24, 0, 3
4, 1, 2.2, 0.5, 28, 24, 309, 307
4, 1, 2.4, 0.5, 28, 24, 706, 638
4, 1, 2.6, 0.5, 28, 24, 1028, 1025
4, 1, 2.8, 0.5, 28, 24, 1412, 1363
4, 1, 3, 0.5, 28, 24, 1832, 1673
4, 1, 3.2, 0.5, 28, 24, 2052, 2173
4, 1, 3.4, 0.5, 28, 24, 2456, 2491
4, 1, 3.6, 0.5, 28, 24, 2817, 2846
4, 1, 3.8, 0.5, 28, 24, 3159, 3224
4, 1, 4, 0.5, 28, 24, 3578, 3521
4, 1, 4.2, 0.5, 28, 24, 3840, 3979
4, 1, 4.4, 0.5, 28, 24, 4309, 4223
4, 1, 4.6, 0.5, 28, 24, 4560, 4701
4, 1, 4.8, 0.5, 28, 24, 4984, 4992
4, 1, 2, 0.52, 28, 24, 0, 2
4, 1, 2.2, 0.52, 28, 24, 334, 282
4, 1, 2.4, 0.52, 28, 24, 703, 634
4, 1, 2.6, 0.52, 28, 24, 1061, 1000
4, 1, 2.8, 0.52, 28, 24, 1416, 1368
4, 1, 3, 0.52, 28, 24, 1845, 1663
4, 1, 3.2, 0.52, 28, 24, 2195, 2013
4, 1, 3.4, 0.52, 28, 24, 2553, 2385
4, 1, 3.6, 0.52, 28, 24, 2963, 2693
4, 1, 3.8, 0.52, 28, 24, 3302, 3061
4, 1, 4, 0.52, 28, 24, 3726, 3371
4, 1, 4.2, 0.52, 28, 24, 4023, 3796
4, 1, 4.4, 0.52, 28, 24, 4454, 4089
4, 1, 4.6, 0.52, 28, 24, 4820, 4445
4, 1, 4.8, 0.52, 28, 24, 5198, 4772
4, 1, 2, 0.54, 28, 24, 0, 2
4, 1, 2.2, 0.54, 28, 24, 325, 291
4, 1, 2.4, 0.54, 28, 24, 722, 620
4, 1, 2.6, 0.54, 28, 24, 1125, 934
4, 1, 2.8, 0.54, 28, 24, 1535, 1237
4, 1, 3, 0.54, 28, 24, 1897, 1595
4, 1, 3.2, 0.54, 28, 24, 2314, 1904
4, 1, 3.4, 0.54, 28, 24, 2683, 2253
4, 1, 3.6, 0.54, 28, 24, 3066, 2580
4, 1, 3.8, 0.54, 28, 24, 3412, 2959
4, 1, 4, 0.54, 28, 24, 3769, 3316
4, 1, 4.2, 0.54, 28, 24, 4208, 3606
4, 1, 4.4, 0.54, 28, 24, 4609, 3909
4, 1, 4.6, 0.54, 28, 24, 5005, 4260
4, 1, 4.8, 0.54, 28, 24, 5287, 4677
4, 1, 2, 0.56, 28, 24, 1, 1
4, 1, 2.2, 0.56, 28, 24, 357, 248
4, 1, 2.4, 0.56, 28, 24, 745, 592
4, 1, 2.6, 0.56, 28, 24, 1172, 881
4, 1, 2.8, 0.56, 28, 24, 1586, 1189
4, 1, 3, 0.56, 28, 24, 1964, 1525
4, 1, 3.2, 0.56, 28, 24, 2379, 1829
4, 1, 3.4, 0.56, 28, 24, 2821, 2107
4, 1, 3.6, 0.56, 28, 24, 3188, 2472
4, 1, 3.8, 0.56, 28, 24, 3596, 2785
4, 1, 4, 0.56, 28, 24, 3948, 3137
4, 1, 4.2, 0.56, 28, 24, 4349, 3461
4, 1, 4.4, 0.56, 28, 24, 4704, 3827
4, 1, 4.6, 0.56, 28, 24, 5191, 4051
4, 1, 4.8, 0.56, 28, 24, 5613, 4365
4, 1, 2, 0.58, 28, 24, 0, 4
4, 1, 2.2, 0.58, 28, 24, 344, 254
4, 1, 2.4, 0.58, 28, 24, 791, 542
4, 1, 2.6, 0.58, 28, 24, 1176, 876
4, 1, 2.8, 0.58, 28, 24, 1616, 1153
4, 1, 3, 0.58, 28, 24, 2033, 1464
4, 1, 3.2, 0.58, 28, 24, 2420, 1782
4, 1, 3.4, 0.58, 28, 24, 2921, 2005
4, 1, 3.6, 0.58, 28, 24, 3258, 2382
4, 1, 3.8, 0.58, 28, 24, 3708, 2654
4, 1, 4, 0.58, 28, 24, 4184, 2907
4, 1, 4.2, 0.58, 28, 24, 4463, 3342
4, 1, 4.4, 0.58, 28, 24, 4934, 3590
4, 1, 4.6, 0.58, 28, 24, 5397, 3850
4, 1, 4.8, 0.58, 28, 24, 5792, 4184
4, 1, 2, 0.6, 28, 24, 2, 0
4, 1, 2.2, 0.6, 28, 24, 374, 245
4, 1, 2.4, 0.6, 28, 24, 774, 553
4, 1, 2.6, 0.6, 28, 24, 1225, 817
4, 1, 2.8, 0.6, 28, 24, 1623, 1143
4, 1, 3, 0.6, 28, 24, 2088, 1407
4, 1, 3.2, 0.6, 28, 24, 2513, 1685
4, 1, 3.4, 0.6, 28, 24, 2947, 1983
4, 1, 3.6, 0.6, 28, 24, 3351, 2303
4, 1, 3.8, 0.6, 28, 24, 3754, 2598
4, 1, 4, 0.6, 28, 24, 4210, 2877
4, 1, 4.2, 0.6, 28, 24, 4717, 3101
4, 1, 4.4, 0.6, 28, 24, 5081, 3450
4, 1, 4.6, 0.6, 28, 24, 5627, 3613
4, 1, 4.8, 0.6, 28, 24, 5970, 3986
4, 1, 2, 0.62, 28, 24, 0, 0
4, 1, 2.2, 0.62, 28, 24, 361, 235
4, 1, 2.4, 0.62, 28, 24, 804, 521
4, 1, 2.6, 0.62, 28, 24, 1227, 814
4, 1, 2.8, 0.62, 28, 24, 1734, 1029
4, 1, 3, 0.62, 28, 24, 2174, 1304
4, 1, 3.2, 0.62, 28, 24, 2586, 1618
4, 1, 3.4, 0.62, 28, 24, 3017, 1913
4, 1, 3.6, 0.62, 28, 24, 3506, 2135
4, 1, 3.8, 0.62, 28, 24, 3944, 2425
4, 1, 4, 0.62, 28, 24, 4456, 2623
4, 1, 4.2, 0.62, 28, 24, 4859, 2942
4, 1, 4.4, 0.62, 28, 24, 5244, 3282
4, 1, 4.6, 0.62, 28, 24, 5650, 3597
4, 1, 4.8, 0.62, 28, 24, 6132, 3821
4, 1, 2, 0.64, 28, 24, 0, 1
4, 1, 2.2, 0.64, 28, 24, 389, 202
4, 1, 2.4, 0.64, 28, 24, 854, 475
4, 1, 2.6, 0.64, 28, 24, 1307, 720
4, 1, 2.8, 0.64, 28, 24, 1779, 984
4, 1, 3, 0.64, 28, 24, 2241, 1245
4, 1, 3.2, 0.64, 28, 24, 2764, 1444
4, 1, 3.4, 0.64, 28, 24, 3153, 1772
4, 1, 3.6, 0.64, 28, 24, 3619, 2019
4, 1, 3.8, 0.64, 28, 24, 4033, 2320
4, 1, 4, 0.64, 28, 24, 4480, 2603
4, 1, 4.2, 0.64, 28, 24, 4995, 2800
4, 1, 4.4, 0.64, 28, 24, 5450, 3065
4, 1, 4.6, 0.64, 28, 24, 5935, 3314
4, 1, 4.8, 0.64, 28, 24, 6290, 3663
4, 1, 2, 0.66, 28, 24, 1, 0
4, 1, 2.2, 0.66, 28, 24, 392, 201
4, 1, 2.4, 0.66, 28, 24, 879, 432
4, 1, 2.6, 0.66, 28, 24, 1352, 685
4, 1, 2.8, 0.66, 28, 24, 1851, 907
4, 1, 3, 0.66, 28, 24, 2322, 1141
4, 1, 3.2, 0.66, 28, 24, 2798, 1399
4, 1, 3.4, 0.66, 28, 24, 3263, 1658
4, 1, 3.6, 0.66, 28, 24, 3736, 1917
4, 1, 3.8, 0.66, 28, 24, 4135, 2221
4, 1, 4, 0.66, 28, 24, 4650, 2422
4, 1, 4.2, 0.66, 28, 24, 5141, 2647
4, 1, 4.4, 0.66, 28, 24, 5641, 2875
4, 1, 4.6, 0.66, 28, 24, 6089, 3147
4, 1, 4.8, 0.66, 28, 24, 6618, 3337
4, 1, 2, 0.68, 28, 24, 2, 0
4, 1, 2.2, 0.68, 28, 24, 389, 206
4, 1, 2.4, 0.68, 28, 24, 894, 420
4, 1, 2.6, 0.68, 28, 24, 1398, 645
4, 1, 2.8, 0.68, 28, 24, 1872, 884
4, 1, 3, 0.68, 28, 24, 2389, 1076
4, 1, 3.2, 0.68, 28, 24, 2866, 1329
4, 1, 3.4, 0.68, 28, 24, 3331, 1585
4, 1, 3.6, 0.68, 28, 24, 3825, 1799
4, 1, 3.8, 0.68, 28, 24, 4306, 2049
4, 1, 4, 0.68, 28, 24, 4825, 2260
4, 1, 4.2, 0.68, 28, 24, 5317, 2473
4, 1, 4.4, 0.68, 28, 24, 5723, 2786
4, 1, 4.6, 0.68, 28, 24, 6337, 2892
4, 1, 4.8, 0.68, 28, 24, 6760, 3189
4, 1, 2, 0.7, 28, 24, 1, 0
4, 1, 2.2, 0.7, 28, 24, 425, 173
4, 1, 2.4, 0.7, 28, 24, 883, 422
4, 1, 2.6, 0.7, 28, 24, 1447, 587
4, 1, 2.8, 0.7, 28, 24, 1894, 857
4, 1, 3, 0.7, 28, 24, 2446, 1015
4, 1, 3.2, 0.7, 28, 24, 2892, 1301
4, 1, 3.4, 0.7, 28, 24, 3363, 1544
4, 1, 3.6, 0.7, 28, 24, 3909, 1716
4, 1, 3.8, 0.7, 28, 24, 4427, 1924
4, 1, 4, 0.7, 28, 24, 4968, 2105
4, 1, 4.2, 0.7, 28, 24, 5474, 2317
4, 1, 4.4, 0.7, 28, 24, 5949, 2570
4, 1, 4.6, 0.7, 28, 24, 6343, 2881
4, 1, 4.8, 0.7, 28, 24, 7011, 2942
4, 1, 2, 0.72, 28, 24, 1, 1
4, 1, 2.2, 0.72, 28, 24, 434, 158
4, 1, 2.4, 0.72, 28, 24, 928, 383
4, 1, 2.6, 0.72, 28, 24, 1444, 586
4, 1, 2.8, 0.72, 28, 24, 1973, 785
4, 1, 3, 0.72, 28, 24, 2500, 967
4, 1, 3.2, 0.72, 28, 24, 3108, 1084
4, 1, 3.4, 0.72, 28, 24, 3484, 1418
4, 1, 3.6, 0.72, 28, 24, 4000, 1623
4, 1, 3.8, 0.72, 28, 24, 4586, 1764
4, 1, 4, 0.72, 28, 24, 5088, 1988
4, 1, 4.2, 0.72, 28, 24, 5664, 2126
4, 1, 4.4, 0.72, 28, 24, 6048, 2441
4, 1, 4.6, 0.72, 28, 24, 6560, 2648
4, 1, 4.8, 0.72, 28, 24, 7136, 2811
4, 1, 2, 0.74, 28, 24, 1, 0
4, 1, 2.2, 0.74, 28, 24, 432, 159
4, 1, 2.4, 0.74, 28, 24, 979, 323
4, 1, 2.6, 0.74, 28, 24, 1526, 514
4, 1, 2.8, 0.74, 28, 24, 1979, 768
4, 1, 3, 0.74, 28, 24, 2550, 912
4, 1, 3.2, 0.74, 28, 24, 3093, 1089
4, 1, 3.4, 0.74, 28, 24, 3647, 1261
4, 1, 3.6, 0.74, 28, 24, 4174, 1456
4, 1, 3.8, 0.74, 28, 24, 4712, 1621
4, 1, 4, 0.74, 28, 24, 5222, 1854
4, 1, 4.2, 0.74, 28, 24, 5833, 1949
4, 1, 4.4, 0.74, 28, 24, 6281, 2228
4, 1, 4.6, 0.74, 28, 24, 6860, 2356
4, 1, 4.8, 0.74, 28, 24, 7393, 2555
4, 1, 2, 0.76, 28, 24, 1, 0
4, 1, 2.2, 0.76, 28, 24, 451, 142
4, 1, 2.4, 0.76, 28, 24, 962, 344
4, 1, 2.6, 0.76, 28, 24, 1493, 524
4, 1, 2.8, 0.76, 28, 24, 2065, 666
4, 1, 3, 0.76, 28, 24, 2577, 878
4, 1, 3.2, 0.76, 28, 24, 3208, 982
4, 1, 3.4, 0.76, 28, 24, 3722, 1176
4, 1, 3.6, 0.76, 28, 24, 4314, 1318
4, 1, 3.8, 0.76, 28, 24, 4843, 1505
4, 1, 4, 0.76, 28, 24, 5359, 1697
4, 1, 4.2, 0.76, 28, 24, 5970, 1810
4, 1, 4.4, 0.76, 28, 24, 6482, 2028
4, 1, 4.6, 0.76, 28, 24, 6947, 2280
4, 1, 4.8, 0.76, 28, 24, 7533, 2405
4, 1, 2, 0.78, 28, 24, 0, 0
4, 1, 2.2, 0.78, 28, 24, 460, 123
4, 1, 2.4, 0.78, 28, 24, 999, 300
4, 1, 2.6, 0.78, 28, 24, 1594, 424
4, 1, 2.8, 0.78, 28, 24, 2144, 586
4, 1, 3, 0.78, 28, 24, 2697, 764
4, 1, 3.2, 0.78, 28, 24, 3286, 892
4, 1, 3.4, 0.78, 28, 24, 3815, 1078
4, 1, 3.6, 0.78, 28, 24, 4381, 1231
4, 1, 3.8, 0.78, 28, 24, 4966, 1365
4, 1, 4, 0.78, 28, 24, 5476, 1588
4, 1, 4.2, 0.78, 28, 24, 6049, 1731
4, 1, 4.4, 0.78, 28, 24, 6679, 1821
4, 1, 4.6, 0.78, 28, 24, 7209, 2001
4, 1, 4.8, 0.78, 28, 24, 7786, 2151
4, 1, 2, 0.8, 28, 24, 0, 1
4, 1, 2.2, 0.8, 28, 24, 464, 106
4, 1, 2.4, 0.8, 28, 24, 1065, 217
4, 1, 2.6, 0.8, 28, 24, 1600, 418
4, 1, 2.8, 0.8, 28, 24, 2197, 541
4, 1, 3, 0.8, 28, 24, 2787, 667
4, 1, 3.2, 0.8, 28, 24, 3338, 833
4, 1, 3.4, 0.8, 28, 24, 3914, 974
4, 1, 3.6, 0.8, 28, 24, 4474, 1138
4, 1, 3.8, 0.8, 28, 24, 5043, 1290
4, 1, 4, 0.8, 28, 24, 5650, 1406
4, 1, 4.2, 0.8, 28, 24, 6249, 1533
4, 1, 4.4, 0.8, 28, 24, 6807, 1690
4, 1, 4.6, 0.8, 28, 24, 7347, 1873
4, 1, 4.8, 0.8, 28, 24, 7899, 2036
4, 1, 2, 0.82, 28, 24, 1, 0
4, 1, 2.2, 0.82, 28, 24, 474, 104
4, 1, 2.4, 0.82, 28, 24, 1052, 251
4, 1, 2.6, 0.82, 28, 24, 1668, 345
4, 1, 2.8, 0.82, 28, 24, 2258, 480
4, 1, 3, 0.82, 28, 24, 2869, 590
4, 1, 3.2, 0.82, 28, 24, 3419, 750
4, 1, 3.4, 0.82, 28, 24, 4002, 889
4, 1, 3.6, 0.82, 28, 24, 4603, 1023
4, 1, 3.8, 0.82, 28, 24, 5207, 1127
4, 1, 4, 0.82, 28, 24, 5715, 1333
4, 1, 4.2, 0.82, 28, 24, 6341, 1426
4, 1, 4.4, 0.82, 28, 24, 6980, 1510
4, 1, 4.6, 0.82, 28, 24, 7580, 1641
4, 1, 4.8, 0.82, 28, 24, 8145, 1777
4, 1, 2, 0.84, 28, 24, 0, 1
4, 1, 2.2, 0.84, 28, 24, 482, 85
4, 1, 2.4, 0.84, 28, 24, 1066, 230
4, 1, 2.6, 0.84, 28, 24, 1656, 353
4, 1, 2.8, 0.84, 28, 24, 2307, 420
4, 1, 3, 0.84, 28, 24, 2893, 558
4, 1, 3.2, 0.84, 28, 24, 3470, 699
4, 1, 3.4, 0.84, 28, 24, 4064, 821
4, 1, 3.6, 0.84, 28, 24, 4751, 862
4, 1, 3.8, 0.84, 28, 24, 5317, 1020
4, 1, 4, 0.84, 28, 24, 5880, 1164
4, 1, 4.2, 0.84, 28, 24, 6570, 1199
4, 1, 4.4, 0.84, 28, 24, 7174, 1318
4, 1, 4.6, 0.84, 28, 24, 7800, 1405
4, 1, 4.8, 0.84, 28, 24, 8351, 1576
4, 1, 2, 0.86, 28, 24, 1, 0
4, 1, 2.2, 0.86, 28, 24, 490, 83
4, 1, 2.4, 0.86, 28, 24, 1106, 184
4, 1, 2.6, 0.86, 28, 24, 1728, 282
4, 1, 2.8, 0.86, 28, 24, 2358, 364
4, 1, 3, 0.86, 28, 24, 2917, 535
4, 1, 3.2, 0.86, 28, 24, 3595, 576
4, 1, 3.4, 0.86, 28, 24, 4188, 700
4, 1, 3.6, 0.86, 28, 24, 4803, 812
4, 1, 3.8, 0.86, 28, 24, 5406, 917
4, 1, 4, 0.86, 28, 24, 6091, 951
4, 1, 4.2, 0.86, 28, 24, 6671, 1092
4, 1, 4.4, 0.86, 28, 24, 7305, 1175
4, 1, 4.6, 0.86, 28, 24, 7907, 1300
4, 1, 4.8, 0.86, 28, 24, 8538, 1394
4, 1, 2, 0.88, 28, 24, 1, 0
4, 1, 2.2, 0.88, 28, 24, 497, 74
4, 1, 2.4, 0.88, 28, 24, 1130, 151
4, 1, 2.6, 0.88, 28, 24, 1779, 225
4, 1, 2.8, 0.88, 28, 24, 2391, 335
4, 1, 3, 0.88, 28, 24, 3064, 381
4, 1, 3.2, 0.88, 28, 24, 3655, 519
4, 1, 3.4, 0.88, 28, 24, 4335, 551
4, 1, 3.6, 0.88, 28, 24, 4940, 669
4, 1, 3.8, 0.88, 28, 24, 5568, 755
4, 1, 4, 0.88, 28, 24, 6234, 811
4, 1, 4.2, 0.88, 28, 24, 6797, 973
4, 1, 4.4, 0.88, 28, 24, 7486, 1004
4, 1, 4.6, 0.88, 28, 24, 8117, 1083
4, 1, 4.8, 0.88, 28, 24, 8694, 1237
4, 1, 2, 0.9, 28, 24, 1, 1
4, 1, 2.2, 0.9, 28, 24, 509, 60
4, 1, 2.4, 0.9, 28, 24, 1170, 121
4, 1, 2.6, 0.9, 28, 24, 1777, 226
4, 1, 2.8, 0.9, 28, 24, 2451, 272
4, 1, 3, 0.9, 28, 24, 3086, 357
4, 1, 3.2, 0.9, 28, 24, 3726, 426
4, 1, 3.4, 0.9, 28, 24, 4384, 503
4, 1, 3.6, 0.9, 28, 24, 5068, 536
4, 1, 3.8, 0.9, 28, 24, 5751, 573
4, 1, 4, 0.9, 28, 24, 6359, 687
4, 1, 4.2, 0.9, 28, 24, 7013, 764
4, 1, 4.4, 0.9, 28, 24, 7665, 809
4, 1, 4.6, 0.9, 28, 24, 8280, 932
4, 1, 4.8, 0.9, 28, 24, 8913, 1004
4, 1, 2, 0.92, 28, 24, 0, 0
4, 1, 2.2, 0.92, 28, 24, 508, 58
4, 1, 2.4, 0.92, 28, 24, 1179, 110
4, 1, 2.6, 0.92, 28, 24, 1848, 150
